"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"19.10.2024","68.372,0","68.426,4","68.688,8","68.025,5","33,29K","-0,07%"
"18.10.2024","68.423,1","67.416,5","68.990,3","67.190,9","99,20K","1,49%"
"17.10.2024","67.418,4","67.618,1","67.933,5","66.677,3","84,68K","-0,30%"
"16.10.2024","67.617,9","67.075,1","68.389,4","66.766,6","98,30K","0,81%"
"15.10.2024","67.077,5","66.084,1","67.821,9","64.850,6","136,72K","1,51%"
"14.10.2024","66.081,7","62.870,7","66.476,6","62.463,7","122,09K","5,11%"
"13.10.2024","62.870,9","63.205,4","63.284,6","62.054,2","42,26K","-0,53%"
"12.10.2024","63.205,1","62.506,6","63.463,1","62.486,1","40,91K","1,13%"
"11.10.2024","62.499,4","60.317,5","63.385,1","60.080,6","86,38K","3,62%"
"10.10.2024","60.316,2","60.628,9","61.304,6","59.075,7","83,86K","-0,52%"
"09.10.2024","60.628,8","62.157,0","62.537,0","60.355,5","68,79K","-2,46%"
"08.10.2024","62.157,0","62.226,9","63.196,6","61.883,2","63,75K","-0,14%"
"07.10.2024","62.245,6","62.819,8","64.449,3","62.175,8","86,27K","-0,91%"
"06.10.2024","62.819,4","62.062,0","62.934,5","61.495,4","31,72K","1,22%"
"05.10.2024","62.061,4","62.085,5","62.366,8","61.705,7","30,15K","-0,03%"
"04.10.2024","62.081,0","60.751,4","62.471,7","60.469,3","72,71K","2,19%"
"03.10.2024","60.751,2","60.642,0","61.468,9","59.904,4","82,43K","0,17%"
"02.10.2024","60.645,7","60.834,2","62.339,8","60.002,7","98,94K","-0,31%"
"01.10.2024","60.835,5","63.329,9","64.125,3","60.195,9","134,93K","-3,95%"
"30.09.2024","63.339,2","65.607,0","65.607,0","62.901,1","101,70K","-3,46%"
"29.09.2024","65.607,1","65.862,8","66.065,7","65.436,8","32,60K","-0,39%"
"28.09.2024","65.866,5","65.775,6","66.232,5","65.438,1","35,00K","0,14%"
"27.09.2024","65.776,3","65.168,8","66.440,7","64.839,2","80,55K","0,92%"
"26.09.2024","65.175,7","63.157,2","65.770,9","62.693,3","96,06K","3,20%"
"25.09.2024","63.156,5","64.262,9","64.788,4","62.952,8","62,72K","-1,71%"
"24.09.2024","64.256,8","63.335,9","64.664,1","62.740,8","76,71K","1,46%"
"23.09.2024","63.331,8","63.575,4","64.723,4","62.650,0","75,66K","-0,38%"
"22.09.2024","63.572,7","63.351,2","63.998,2","62.394,6","48,86K","0,35%"
"21.09.2024","63.348,1","63.201,2","63.526,3","62.778,6","33,20K","0,23%"
